"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrezid"
"1554436_a_at",6.56132880132041,0.514746454369656,0.303765219406123,1.6945536272257,0.0901601303754739,0.999989141093357,"1554436_a_at",NA
"1554452_a_at",8.21127698837004,0.134892184621266,0.266766943719532,0.505655546150001,0.613098480365938,0.999989141093357,"1554452_a_at",NA
"1554462_a_at",9.19683336382415,-0.238574005822695,0.208046347442418,-1.14673489227551,0.251491205037243,0.999989141093357,"1554462_a_at",NA
"1554464_a_at",8.39921494417123,0.0753212918138861,0.413988237102611,0.181940656915856,0.855629297348248,0.999989141093357,"1554464_a_at",NA
"1554466_a_at",9.22633053783551,-0.0447650867536497,0.211022190713748,-0.212134499230811,0.832002105643876,0.999989141093357,"1554466_a_at",NA
"1554474_a_at",8.11232970179032,0.295415672462961,0.242712865502815,1.21714055763366,0.223550741823052,0.999989141093357,"1554474_a_at",NA
"1554483_at",9.0552931700931,-0.151927588334472,0.214461401664784,-0.708414601206157,0.47868782770522,0.999989141093357,"1554483_at",NA
"1554510_s_at",9.18243788449097,-0.0559058384980073,0.211353370296635,-0.264513588875083,0.791384195185147,0.999989141093357,"1554510_s_at",NA
"1554544_a_at",9.41820730919897,-0.0919253232647583,0.223685461683736,-0.410957970056763,0.681103353939226,0.999989141093357,"1554544_a_at",NA
"1554574_a_at",10.2184764583753,0.0369618156761951,0.202099530405701,0.1828891714988,0.854884979488341,0.999989141093357,"1554574_a_at",NA
"1554577_a_at",9.22706976583721,-0.0447651162533233,0.211021994701193,-0.212134836071049,0.832001842863966,0.999989141093357,"1554577_a_at",NA
"1554600_s_at",10.1154332404831,0.191171438702144,0.206619965465131,0.925232168497316,0.354845153840886,0.999989141093357,"1554600_s_at",NA
"1554627_a_at",8.91069663815747,-0.124598413429179,0.219621335935306,-0.567332918263836,0.570488016178547,0.999989141093357,"1554627_a_at",NA
"1554678_s_at",9.26221857261765,0.0282270752557241,0.212065431501182,0.133105499825731,0.894109945621231,0.999989141093357,"1554678_s_at",NA
"1554679_a_at",9.96427401299636,-0.192810114291441,0.200488780933863,-0.961700267682537,0.336200187866269,0.999989141093357,"1554679_a_at",NA
"1554691_a_at",9.28430772987837,-0.185430482805785,0.207881066186467,-0.892002750454704,0.37239145815623,0.999989141093357,"1554691_a_at",NA
"1554747_a_at",9.27308348578047,-0.064393839998451,0.210108996475298,-0.306478261657975,0.759240528713385,0.999989141093357,"1554747_a_at",NA
"1554868_s_at",9.40813008244786,-0.061702400196645,0.220424136183439,-0.279925788822399,0.779534441229247,0.999989141093357,"1554868_s_at",NA
"1554899_s_at",9.14657351693178,0.297779398674021,0.220288932402568,1.35176740577163,0.176449734135704,0.999989141093357,"1554899_s_at",NA
"1554966_a_at",8.19918500888788,0.318974364301869,0.265494056623539,1.20143692992029,0.229581757992658,0.999989141093357,"1554966_a_at",NA
"1554980_a_at",9.03861225990141,0.0365180827107154,0.218675841704653,0.166996420025388,0.867372865777347,0.999989141093357,"1554980_a_at",NA
"1555037_a_at",9.9472924886437,0.0637980169865729,0.205439865519999,0.310543510263165,0.756147677341336,0.999989141093357,"1555037_a_at",NA
"1555041_a_at",9.12504939814909,0.0585601553619498,0.214803015752643,0.272622594039298,0.78514334208325,0.999989141093357,"1555041_a_at",NA
"1555167_s_at",8.80740071922003,-0.0199208334102818,0.229159184793345,-0.0869301111724859,0.930727064856798,0.999989141093357,"1555167_s_at",NA
"1555181_a_at",10.4235102375643,-0.170504646638899,0.19642842490059,-0.86802430312817,0.385381028292009,0.999989141093357,"1555181_a_at",NA
"1555203_s_at",7.39660789023463,0.135871830127286,0.248126670288606,0.547590591407396,0.583973051183234,0.999989141093357,"1555203_s_at",NA
"1555226_s_at",10.784305760487,-0.143598433690383,0.197134954947115,-0.728427050032325,0.466352209673276,0.999989141093357,"1555226_s_at",NA
"1555229_a_at",9.98128535103385,0.132539490492006,0.206569303357146,0.641622391797745,0.521118390549744,0.999989141093357,"1555229_a_at",NA
